tienda_id,plaza_cve,nivelsocioeconomico_des,entorno_des,mts2ventas_num,puertasrefrig_num,cajonesestacionamiento_num,segmento_maestro_desc,lid_ubicacion_tienda,dataset,meta_venta,porcentaje_cumplimiento,venta_promedio,dist_cerca,latitud_num,longitud_num,num_escuelas,num_abarrotes,num_super,num_farmacia,num_oficina,num_establecimientos,num_gasolinera
256,4,C,Hogar,95,10,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,723684.7890476191,955.0962537963179,25.65545,-100.12373,2,5,2,0,0,42,0
78,4,CD,Hogar,115.44,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,855952.2804761905,286.40653375666955,25.68897,-100.11577,2,13,0,0,0,89,0
85,4,C,Receso,116.98,14,10,Oficinistas,UT_DENSIDAD,TRAIN,516000,95.2,668727.8223809524,454.0446623788145,25.64717,-100.09112,5,6,0,0,0,92,0
776,4,C,Hogar,107.05011764705883,11.516483516483516,7.285714285714286,Oficinistas,UT_DENSIDAD,TRAIN,490000,100,988001.14,373.9037403382598,25.61936,-100.12416,1,20,0,0,0,54,0
86,4,C,Hogar,116.12,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1549884.4204761905,432.4169297968327,25.68957,-100.11101,2,17,0,1,0,114,0
89,4,B,Hogar,115.77,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,779513.3504761904,177.67409420388915,25.64365,-100.08587,2,3,1,0,0,54,0
778,4,C,Base,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1049370.5704761904,406.4526858300443,25.64885,-100.08403,1,11,2,1,0,71,0
781,4,C,Hogar,89.47,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,599143.6128571428,423.13639775247105,25.6386,-100.1923,4,20,0,0,0,108,0
96,4,C,Base,92.45,11,10,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,100,1413159.9776190475,443.5804114915145,25.64882,-100.11601,6,7,0,0,0,121,0
782,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,85.7,573683.6438095238,831.7103796227357,25.6037,-100.1814,0,12,0,0,0,29,0
787,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,76.2,681493.6914285715,627.8122429508719,25.61143,-100.14326,5,21,0,0,0,93,0
476,4,C,Base,97.14,13,17,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,95.2,886503.6061904762,381.7123970361833,25.65174,-100.16009,0,11,0,1,0,65,1
573,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,724722.6180952381,441.50504691538947,25.61552,-100.15421,0,13,1,0,0,47,0
491,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1194862.067142857,549.6934794345003,25.61903,-100.14562,4,25,0,0,0,132,0
576,4,C,Hogar,110.74,12,5,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,748892.7976190476,175.33917376805834,25.65319,-100.20294,7,9,0,0,0,237,1
489,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,81,677974.0457142857,721.3565835724436,25.63466,-100.15852,1,0,0,0,0,8,0
578,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,930842.168095238,347.582061011109,25.60816,-100.16515,0,15,0,0,0,83,0
488,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,701318.2619047619,235.52319667905957,25.61455,-100.17592,7,14,0,0,0,153,0
487,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,867462.0985714286,282.12149028292043,25.63661,-100.17872,3,15,0,0,0,161,0
354,4,C,Base,101,10,10,Oficinistas,UT_GAS_URBANA,TRAIN,480000,100,1187819.0647619048,295.3642101296678,25.65599,-100.18227,2,0,2,0,1,219,1
579,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,704318.9685714286,292.7091531723963,25.66445,-100.1007,8,23,0,0,0,208,0
478,4,C,Hogar,78.49,11,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1154737.3223809523,441.7477468789906,25.63906,-100.18691,8,21,1,1,0,264,0
477,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1059710.698095238,436.3703776330861,25.69536,-100.117,0,5,0,0,0,36,0
569,4,C,Receso,112.66342592592592,13,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,95.2,964602.7733333333,677.1897929275245,25.62041,-100.10528,0,0,0,0,0,3,1
325,4,C,Hogar,103,10,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1522253.6723809524,276.48407620891305,25.68066,-100.1747,7,5,0,0,0,46,0
586,4,C,Base,102.14,12,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000,90.5,640664.7828571429,8.199130637817499,25.6606,-100.15012,4,6,2,0,0,186,2
323,4,C,Hogar,103,11,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1488897.607142857,456.2677988496243,25.65474,-100.19161,8,6,0,0,1,152,0
357,4,C,Hogar,99.48,13,17,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000,95.2,1011428.4519047618,510.28915971687604,25.64439,-100.18586,3,6,0,0,0,108,1
469,4,C,Base,110.53,13,12,Parada Técnica,UT_DENSIDAD,TRAIN,480000,95.2,970750.510952381,605.9643433204088,25.67482,-100.19868,4,8,0,2,0,138,1
589,4,C,Hogar,107.21,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1157609.6757142856,423.13639775247105,25.63988,-100.19627,1,1,0,1,0,53,0
466,4,C,Hogar,77.01,11,5,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,28.6,448039.6223809524,94.94765512302773,25.65171,-100.19697,8,8,0,2,1,205,0
463,4,CD,Hogar,117.62,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,689104.9685714286,653.4693170002719,25.66278,-100.17165,4,5,0,0,0,58,0
592,4,C,Hogar,104.63,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,741405.2576190477,750.9293379579923,25.64027,-100.20374,1,6,0,0,0,18,0
454,4,C,Hogar,133.34,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,791123.8904761905,329.2588121628521,25.68396,-100.17319,7,6,0,0,0,44,0
313,4,C,Hogar,101,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,735992.9157142857,438.4376597021351,25.66092,-100.1955,3,14,0,0,0,148,1
342,4,C,Hogar,90,10,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1075872.66,653.4693170002719,25.65693,-100.17219,4,18,0,0,0,145,0
343,4,C,Hogar,113,11,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1203359.2766666666,456.2677988496243,25.6585,-100.1898,9,11,1,1,0,372,0
542,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,986594.3,433.4718718255517,25.6263,-100.09652,5,19,0,0,0,116,0
543,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1212022.4371428571,613.0008074309953,25.65013,-100.07336,7,22,1,0,0,116,0
544,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,648656.829047619,614.1658482385972,25.64653,-100.06443,0,6,0,0,0,20,0
532,4,B,Hogar,117.65588235294118,13,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,81,596705.7238095237,509.82474975627065,25.68988,-100.10206,0,10,1,0,0,52,0
531,4,C,Hogar,119,13,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,797987.5514285715,247.63888174072548,25.66834,-100.20095,6,11,1,0,0,115,0
546,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,919062.5995238095,534.0752659120287,25.62223,-100.09129,0,18,1,0,0,83,0
547,4,B,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,23.8,429422.77285714285,160.25513193545564,25.66161,-100.14385,4,6,0,0,0,102,2
529,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,605824.0128571428,524.9412104771296,25.64248,-100.1225,5,15,1,0,0,79,0
527,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,890228.7404761905,543.6010075909463,25.64268,-100.10129,4,13,0,0,0,76,0
524,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1303592.5242857144,405.8695357043654,25.64402,-100.05898,6,27,1,1,0,147,0
551,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1219389.8038095238,496.20298342328306,25.66131,-100.10421,0,19,1,0,0,121,0
301,4,C,Hogar,120,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1313046.4885714285,484.89909234201326,25.64824,-100.1831,0,1,0,0,0,20,0
552,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,76.2,645180.1104761905,433.4718718255517,25.62981,-100.09465,3,12,0,0,0,93,0
344,4,C,Hogar,113.11,10,12,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,939972.9914285714,175.33917376805834,25.65219,-100.20159,5,10,0,0,1,224,0
517,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,771030.5276190477,601.6114810882087,25.68302,-100.0874,1,15,1,0,0,44,0
515,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1005477.1290476191,520.510569326963,25.63215,-100.09914,4,10,1,1,0,100,0
558,4,C,Hogar,108.4,13,6,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,657358.2742857143,8.199130637817499,25.66055,-100.15006,4,6,2,0,0,186,2
561,4,C,Hogar,117.26,13,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,876795.8323809524,653.1294792150501,25.66779,-100.1394,8,9,0,0,0,175,0
508,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1549686.501904762,436.992221756277,25.61912,-100.12962,6,22,0,0,0,116,0
335,4,C,Hogar,119.72,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1138183.521904762,451.99086144072163,25.68401,-100.17951,0,2,0,0,0,22,0
565,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,834521.8752380952,309.0687689630126,25.66704,-100.10666,0,19,0,0,0,97,0
347,4,CD,Hogar,118,10,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,715183.2595238095,873.76779074251,25.62776,-100.15437,3,8,1,0,0,90,0
505,4,B,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,844001.5385714286,576.5140646772375,25.61653,-100.14059,5,15,0,0,0,160,0
566,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,71.4,564465.49,447.68586831324706,25.61549,-100.16955,1,8,1,0,0,50,0
499,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,708259.9957142858,423.0729498147004,25.61784,-100.17803,6,26,0,0,0,165,0
378,4,C,Hogar,101.61,13,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1381867.7642857144,509.44225985560536,25.63521,-100.19571,0,6,0,0,0,33,0
613,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1051607.7419047619,575.6743658078605,25.66542,-100.12747,4,16,1,1,0,108,1
377,4,C,Base,101.92,12,10,Oficinistas,UT_GAS_URBANA,TRAIN,480000,95.2,958816.3819047619,245.67709092791668,25.67398,-100.19056,0,3,0,0,0,37,2
624,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1099713.550952381,528.2666766957126,25.63117,-100.10429,7,20,0,0,0,124,0
609,4,C,Hogar,112.76,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1021663.1085714286,402.5255536690731,25.6568,-100.20271,9,21,0,0,0,172,0
625,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,95.2,1013194.4380952381,373.9037403382598,25.62271,-100.12389,1,14,0,0,0,86,0
437,4,D,Hogar,132.58,13,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1629906.6714285715,241.70753397853994,25.6505,-100.19497,7,5,0,2,0,127,0
607,4,C,Base,113.87,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,57.1,453300.1461904762,571.3380855121604,25.65072,-100.17396,1,5,0,0,0,57,0
405,4,C,Base,114.35,13,11,Oficinistas,UT_GAS_URBANA,TRAIN,480000,85.7,716650.4376190476,245.67709092791668,25.67513,-100.19265,0,1,0,0,0,43,2
606,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,657472.3580952381,631.0167055920509,25.66378,-100.12145,0,13,0,0,0,34,0
614,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,646997.2447619048,201.56143851828077,25.69467,-100.10876,1,13,0,0,0,86,0
628,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,693794.9952380953,263.9186758891814,25.62308,-100.11947,0,3,1,0,0,19,0
602,4,C,Hogar,119.59,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1328804.5214285715,357.7815587379543,25.64834,-100.20994,4,12,0,0,0,87,0
632,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,71.4,618001.1209523809,638.600125921945,25.67265,-100.10799,0,16,0,0,0,43,0
601,4,C,Hogar,115.58,13,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,759948.4523809524,384.9102447046757,25.6537,-100.15693,0,15,0,1,0,102,1
379,4,C,Hogar,84.9,12,8,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,912510.5285714286,425.21563233198657,25.66388,-100.20391,8,19,0,1,0,217,0
637,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,573324.3709523809,340.8752310028309,25.66896,-100.1318,0,12,0,0,0,66,0
619,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,659659.3152380952,201.56143851828077,25.69338,-100.11017,1,18,0,1,0,109,0
421,4,C,Hogar,124.98,13,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1619803.162857143,633.3218146902004,25.65846,-100.16494,2,21,0,0,0,142,0
305,4,B,Base,84,10,9,Clásico,UT_DENSIDAD,TRAIN,480000,95.2,1011950.1014285714,85.16549511953176,25.6634,-100.1497,2,1,2,0,0,86,0
312,4,C,Hogar,128,13,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1617001.2757142857,557.5173422965579,25.64689,-100.17775,2,6,0,0,0,59,1
617,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,100,1120731.9466666668,190.0883728504711,25.65422,-100.07998,1,15,1,1,0,158,1
397,4,C,Hogar,107.52,11,6,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,581000.1371428571,276.48407620891305,25.6812,-100.17201,5,6,0,0,0,61,1
416,4,C,Hogar,101.73,12,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1432512.6004761904,122.15876104122762,25.65194,-100.18565,3,3,0,0,0,95,0
381,5,C,Base,107.18,12,6,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,95.2,802681.3052380952,646.1384915906353,25.78953,-100.19482000000001,0,1,0,0,0,40,1
513,5,C,Hogar,106.69,13,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1128515.633809524,443.15343396041914,25.80144,-100.21888,6,7,0,0,0,41,0
512,5,B,Hogar,98.66,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1347238.488095238,343.7700066503533,25.75565,-100.10629,2,21,1,0,0,115,0
382,5,C,Hogar,107.27,13,7,Barrio Competido,UT_DENSIDAD,TRAIN,490000,85.7,617415.0447619047,463.2697421273351,25.70592,-100.1009,0,28,1,0,0,63,0
415,5,C,Hogar,99.9,13,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,971075.1661904762,432.1476804300951,25.74753,-100.15064,5,11,0,0,0,55,0
203,5,CD,Base,109.41,12,11,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,849044.7695238095,877.6933650489343,25.74875,-100.22658,2,5,1,0,0,65,0
384,5,C,Hogar,116.15,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1263847.5357142857,380.49422699254177,25.70345,-100.09608,2,30,0,0,0,86,0
871,5,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,60,529599.108,527.4222342978179,25.79852,-100.22754,5,14,0,0,0,131,0
383,5,C,Hogar,107.4,13,9,Parada Técnica,UT_DENSIDAD,TRAIN,490000,90.5,1028554.8961904763,463.2697421273351,25.70929,-100.10361,6,16,1,0,0,101,0
872,5,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,50,322434.67,436.5038243008242,25.76884,-100.15083,0,3,0,1,0,23,0
418,5,CD,Hogar,119.18,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1209602.188095238,560.7786416262719,25.75359,-100.15279,1,13,0,1,0,91,1
202,5,C,Base,80.28,10,5,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,982503.6219047619,367.6332097734592,25.82094,-100.22097,3,3,0,0,0,61,1
412,5,C,Hogar,115.2,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1365066.7147619047,252.5870639618094,25.80539,-100.21943,2,2,1,0,0,17,0
393,5,C,Hogar,112.3,12,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1144390.5723809523,402.8395513988891,25.82126,-100.10702,0,20,1,0,0,150,0
235,5,C,Base,126.41,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,85.7,792181.2576190477,211.0863509341995,25.78424,-100.26629,10,3,0,2,0,115,1
394,5,C,Hogar,111.77,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1060064.8538095239,402.8395513988891,25.81771,-100.1078,0,13,0,0,0,96,1
535,5,C,Base,114.38,13,9,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,480000,28.6,422085.07714285713,112.87861290415158,25.78523,-100.19049,5,0,0,2,0,241,1
534,5,C,Hogar,115.02,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1220649.5328571429,589.8609102507048,25.80848,-100.2275,0,1,0,0,0,13,0
533,5,C,Hogar,117.29,13,6,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,654745.780952381,495.3301416150129,25.76443,-100.26214,7,23,0,0,0,205,1
398,5,C,Hogar,95.97,13,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1372863.939047619,449.6930789367017,25.76204,-100.13888,2,19,0,0,0,102,0
821,5,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,68.8,641203.5975,497.92334287325224,25.78159,-100.24528,2,19,0,0,0,149,0
399,5,D,Hogar,108.42,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,833052.4733333334,627.156967627291,25.8141,-100.25587,4,12,1,1,0,85,0
385,5,CD,Hogar,112.95,13,9,Barrio Competido,UT_DENSIDAD,TRAIN,490000,95.2,1254666.559047619,435.3528060793739,25.71077,-100.09625,4,32,0,0,0,150,0
388,5,C,Hogar,111.77,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,759868.3433333334,742.1009845621226,25.82395,-100.12135,4,16,0,0,0,91,0
403,5,C,Hogar,109.73,13,9,Parada Técnica,UT_DENSIDAD,TRAIN,490000,100,1290287.336190476,504.3498731528747,25.8132,-100.10732,0,16,0,0,0,44,0
831,5,B,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,56.2,510151.92875,1073.1282396233714,25.80079,-100.19156,0,0,0,0,0,2,0
833,5,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,35.7,493519.8714285714,516.2397839854016,25.8173,-100.234,0,9,1,1,0,45,0
836,5,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,87.5,696816.6375,448.73891481658274,25.796,-100.2677,5,6,0,0,0,30,0
387,5,C,Hogar,118.08,12,4,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1160170.694761905,325.3277735355169,25.75882,-100.17007,7,22,1,2,0,289,2
217,5,CD,Hogar,115.81,10,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1192133.7128571428,428.9186374238954,25.79035,-100.26302,9,12,0,2,0,191,1
386,5,C,Hogar,107.1,12,13,Oficinistas,UT_DENSIDAD,TRAIN,490000,95.2,748311.8361904762,380.49422699254177,25.70686,-100.09634,0,36,0,0,0,131,0
849,5,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,81.8,506443.3136363636,9366.066114251074,25.85841,-99.94211,3,4,0,0,0,34,0
459,5,C,Hogar,82.92,12,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1246413.4752380953,789.2943271570917,25.73927,-100.14431,0,7,0,0,0,45,0
136,5,CD,Hogar,107.9,10,13,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1858299.3066666666,450.357430976975,25.77565,-100.26596,12,9,0,0,0,147,0
468,5,C,Hogar,115,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,956809.0785714285,344.31573385805933,25.82092,-100.23078,4,16,1,0,0,122,0
467,5,C,Hogar,121.19,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1722461.7671428572,344.31573385805933,25.82195,-100.23402,8,8,0,1,0,85,0
371,5,C,Peatonal,95,10,4,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,420000,100,1232476.621904762,215.70257743205818,25.77614,-100.18724,6,0,0,2,0,216,0
465,5,C,Base,121.28,13,12,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,895919.8985714286,255.50093713764932,25.77893,-100.25511,9,19,0,1,0,238,1
359,5,C,Hogar,66.24,10,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,944201.949047619,962.9921738701222,25.79337,-100.23526,10,4,0,1,0,153,1
462,5,C,Base,64.51,10,8,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,95.2,748549.04,193.07365070922657,25.7795,-100.1882,20,2,0,3,0,431,0
461,5,C,Hogar,99.45,12,3,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1754775.78,968.5091813797246,25.76057,-100.2168,4,7,0,0,0,36,0
137,5,D,Hogar,128.96,12,10,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000,95.2,936609.320952381,465.6812678710286,25.78499,-100.25311,5,17,0,2,0,155,1
362,5,C,Base,96,10,11,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,100,1060363.5923809523,508.9950102275606,25.81464,-100.217,2,0,0,1,0,31,1
115,5,BC,Receso,160.2,12,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,1084974.3533333333,1664.438862297939,25.78965,-100.14666,0,0,0,1,0,42,1
363,5,C,Hogar,115.79,13,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1008417.1390476191,348.5635940153393,25.81966,-100.25688,6,10,0,0,0,62,0
364,5,C,Hogar,108.21,10,12,Clásico,UT_GAS_URBANA,TRAIN,490000,95.2,1545785.4723809524,648.6278581899647,25.74235,-100.21792,1,0,0,1,1,112,1
369,5,C,Hogar,95.22,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1199922.1252380952,335.44510502884435,25.76323,-100.14641,4,11,1,1,0,76,0
368,5,C,Hogar,92.06,13,5,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1039486.9566666667,335.44510502884435,25.76541,-100.14872,3,7,1,0,0,42,0
448,5,C,Base,123.86,13,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,1103143.0495238095,923.4206483706104,25.77803,-100.17311,0,0,0,0,0,17,0
451,5,C,Base,121.96,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,758817.0666666667,526.9228003441609,25.78324,-100.0539,6,1,1,0,0,88,0
449,5,C,Hogar,121.98,13,10,Parada Técnica,UT_DENSIDAD,TRAIN,490000,100,1106935.7438095238,648.6278581899647,25.74115,-100.22425,0,0,0,0,0,52,0
482,5,C,Receso,129.1,13,7,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,95.2,1094699.43,479.0846503245245,25.78409,-100.1831,8,3,0,0,0,133,0
494,5,C,Base,111.54,13,5,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1288638.663809524,1103.6849725738157,26.08399,-99.60526,1,4,0,0,0,29,0
353,5,C,Hogar,97.45,13,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1361363.5076190475,441.7221727522001,25.75508,-100.1333,5,10,1,0,0,72,0
422,5,C,Base,147.56,13,4,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,100,1216521.2547619047,2848.8620041997247,25.87785,-100.25374,0,2,0,1,0,16,1
168,5,CD,Receso,114.1,12,6,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,1145818.8314285714,2789.323668322438,25.85564,-100.23961,0,0,0,0,0,6,0
